age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h,discount%,amount_prior_discount,delivery_fee%,avg_order_total_90d
18,T1,web,none,american,clear,5,23,1,0.89,8,22.56,4.58,0,none,3.28,29.3,30.33,0.0,33.61,15.33,0,0.0,33.61,9.759000297530497,24.761630467122878
19,T2,web,none,indian,rain,1,9,0,8.54,4,18.81,4.01,1,none,6.14,59.8,20.2,0.0,26.34,7.06,1,0.0,26.34,23.31055429005315,23.194715261958997
51,T2,web,plus,middle_eastern,clear,0,12,0,3.68,6,9.33,4.55,0,none,3.4,33.5,9.49,0.0,12.89,4.88,0,0.0,12.89,26.377036462373933,11.790977501939487
33,T3,ios,none,indian,clear,4,23,0,3.59,7,15.55,4.22,0,none,3.64,32.3,12.87,0.0,16.51,4.9,0,0.0,16.51,22.04724409448819,18.978346456692915
39,T1,android,plus,mexican,clear,5,1,1,9.28,8,15.04,4.19,0,none,5.79,60.2,21.7,0.0,27.49,10.11,0,0.0,27.49,21.062204437977446,18.207755547471805
35,T1,web,pro,mexican,cold,0,13,0,5.81,8,28.81,3.76,0,percent10,4.57,35.9,28.86,2.89,30.54,11.0,0,9.462999345121153,33.43,14.963981663392273,30.394833005893908
35,T2,web,none,thai,hot,1,13,0,2.6,4,13.12,4.51,0,percent10,2.7,29.8,14.22,1.42,15.5,4.86,0,9.161290322580646,16.92,17.419354838709676,14.203458064516129
57,T3,android,none,american,clear,2,17,0,5.32,7,13.76,4.93,0,none,3.54,46.8,17.98,0.0,21.52,8.36,0,0.0,21.52,16.449814126394052,16.02349442379182
21,T2,web,plus,american,cold,6,14,1,5.93,6,19.98,3.88,0,flat3,3.95,42.4,16.97,3.0,17.92,4.47,0,16.741071428571427,20.92,22.04241071428571,21.039207589285716
50,T2,web,none,chinese,clear,2,11,0,4.01,8,20.47,3.91,0,none,3.5,35.6,23.79,0.0,27.29,10.82,0,0.0,27.29,12.82521069989007,23.095320630267494
55,T1,android,plus,american,clear,0,13,0,12.27,7,16.88,4.79,0,none,5.91,65.8,21.37,0.0,27.28,5.02,1,0.0,27.28,21.664222873900293,20.536920821114368
45,T2,android,none,american,clear,6,6,1,3.9,4,18.44,4.47,0,none,3.66,38.4,33.02,0.0,36.68,15.07,0,0.0,36.68,9.978189749182116,20.279978189749183
34,T3,android,none,indian,hot,0,8,0,4.47,12,19.11,4.01,0,flat3,3.35,36.6,21.11,3.0,21.46,5.68,0,13.979496738117428,24.46,15.610438024231128,19.421672879776327
24,T1,ios,plus,thai,clear,3,22,0,4.58,7,11.18,4.84,0,none,4.69,42.9,12.0,0.0,16.69,5.69,0,0.0,16.69,28.10065907729179,14.321653684841221
46,T2,android,none,indian,clear,1,15,0,7.0,7,20.27,4.09,0,percent10,4.46,48.6,20.56,2.06,22.96,6.57,0,8.97212543554007,25.02,19.425087108013937,22.388815331010452
37,T1,android,none,mexican,cold,1,16,0,2.44,6,15.73,4.26,0,percent20,3.42,26.5,15.09,3.02,15.49,3.93,0,19.49644932214332,18.51,22.07876049063912,16.13619754680439
24,T2,ios,none,chinese,hot,5,3,1,7.58,10,10.7,4.37,0,none,4.74,50.5,17.36,0.0,22.1,7.66,0,0.0,22.1,21.447963800904976,12.994932126696831
33,T2,web,plus,italian,hot,0,9,0,15.5,4,30.36,4.52,0,none,7.52,88.4,42.77,0.0,50.29,15.2,0,0.0,50.29,14.953271028037381,34.89981308411215
58,T2,web,pro,chinese,hot,4,5,0,1.69,6,14.6,4.4,0,none,2.9,22.1,16.11,0.0,19.01,8.92,0,0.0,19.01,15.255128879537082,16.827248816412414
29,T3,ios,none,middle_eastern,rain,3,22,0,2.54,6,22.0,4.97,1,flat3,4.06,39.9,27.43,3.0,28.49,6.9,0,10.53001053001053,31.49,14.25061425061425,22.818532818532816
25,T1,android,none,middle_eastern,clear,5,23,1,1.54,8,21.51,4.73,0,flat3,3.09,31.5,29.08,3.0,29.17,10.38,0,10.284538909838876,32.17,10.593075077134042,21.576366129585193
46,T1,android,none,american,hot,1,8,0,1.02,5,8.94,4.8,0,none,2.48,21.7,12.33,0.0,14.81,7.15,0,0.0,14.81,16.74544226873734,10.437042538825118
26,T1,ios,plus,american,clear,2,9,0,2.5,8,16.5,4.02,0,percent20,3.46,24.9,17.47,3.49,17.44,5.95,0,20.011467889908257,20.93,19.839449541284402,16.47161697247706
56,T1,android,none,italian,clear,0,16,0,2.61,10,12.23,4.36,2,percent10,3.05,30.0,20.02,2.0,21.07,6.68,0,9.492168960607499,23.07,14.475557664926434,12.839468438538205
54,T1,ios,none,chinese,cold,6,3,1,7.32,13,24.06,4.84,0,percent10,4.83,47.9,32.21,3.22,33.82,9.04,0,9.52099349497339,37.04,14.281490242460082,25.205375517445297
59,T1,web,none,mexican,clear,6,13,1,9.13,8,23.37,4.11,0,none,6.06,64.3,39.84,0.0,45.9,17.02,0,0.0,45.9,13.202614379084968,26.455450980392158
56,T1,ios,none,italian,clear,3,5,0,5.29,7,28.12,4.11,0,none,4.09,38.5,34.19,0.0,38.28,13.97,0,0.0,38.28,10.684430512016718,31.124461859979103
28,T1,ios,plus,chinese,clear,3,12,0,8.45,10,15.14,4.57,0,none,5.1,50.5,21.62,0.0,26.72,6.84,0,0.0,26.72,19.08682634730539,18.02974550898204
26,T1,ios,none,chinese,hot,0,17,0,6.93,9,32.66,4.41,1,percent10,4.89,48.3,39.64,3.96,40.57,10.93,0,9.760907074192753,44.53,12.053241311313778,33.408676361843725
32,T2,web,none,chinese,cold,6,17,1,2.98,4,23.03,4.24,2,none,3.5,34.5,24.06,0.0,27.56,9.03,0,0.0,27.56,12.69956458635704,25.95470972423803
37,T1,android,none,american,clear,5,2,1,5.71,9,28.53,4.35,1,percent10,4.83,41.9,36.06,3.61,37.28,11.08,0,9.683476394849786,40.89,12.956008583690986,29.46365343347639
54,T2,android,none,italian,clear,0,6,0,2.3,5,18.43,3.61,0,percent10,2.86,23.8,21.24,2.12,21.98,8.45,0,9.64513193812557,24.1,13.011828935395814,19.050482256596904
48,T3,android,none,middle_eastern,hot,3,8,0,4.47,6,15.91,4.13,0,percent10,3.68,35.2,14.64,1.46,16.86,3.9,0,8.659549228944247,18.32,21.826809015421116,18.00491103202847
45,T2,ios,none,thai,rain,1,17,0,5.1,2,12.55,3.95,0,none,4.74,46.4,16.04,0.0,20.78,7.28,0,0.0,20.78,22.810394610202117,15.412704523580366
54,T1,android,none,chinese,clear,4,7,0,6.44,6,26.27,4.81,1,none,4.62,48.1,28.35,0.0,32.97,10.27,1,0.0,32.97,14.012738853503185,29.951146496815287
45,T1,android,none,indian,clear,4,11,0,11.46,10,18.04,4.19,1,none,6.58,59.5,26.09,0.0,32.67,7.95,0,0.0,32.67,20.140801958983776,21.67340067340067
33,T2,ios,none,italian,rain,2,5,0,1.9,8,16.91,4.28,0,none,3.73,31.8,21.07,0.0,24.8,10.9,0,0.0,24.8,15.04032258064516,19.453318548387095
35,T2,android,plus,indian,clear,3,8,0,4.39,8,26.51,4.64,0,none,3.5,30.0,31.54,0.0,35.04,15.17,0,0.0,35.04,9.988584474885846,29.15797374429224
39,T1,ios,none,middle_eastern,hot,4,11,0,10.2,7,23.69,4.79,2,none,5.59,50.7,29.29,0.0,34.88,8.96,0,0.0,34.88,16.02637614678899,27.486648509174312
21,T1,android,none,middle_eastern,clear,1,5,0,2.83,10,17.63,4.34,0,none,3.72,34.5,27.49,0.0,31.21,13.8,0,0.0,31.21,11.919256648510093,19.731364947132327
49,T2,android,plus,thai,hot,0,2,0,2.36,7,20.7,3.95,1,none,2.92,24.5,28.3,0.0,31.22,10.83,0,0.0,31.22,9.352978859705317,22.636066623959
45,T1,android,none,italian,rain,2,3,0,6.84,9,20.57,4.06,1,percent20,5.78,53.3,27.36,5.47,27.67,5.91,0,19.768702565955905,33.14,20.889049512106975,20.800455366823275
48,T2,android,none,middle_eastern,rain,3,10,0,6.19,8,18.09,4.35,0,none,5.62,52.7,24.01,0.0,29.63,9.15,0,0.0,29.63,18.967262909213638,21.521177860276747
40,T1,web,plus,thai,hot,2,3,0,1.55,8,28.11,4.36,0,none,2.91,24.8,34.02,0.0,36.93,14.55,0,0.0,36.93,7.879772542648254,30.325004061738422
50,T1,web,none,italian,clear,2,0,0,3.12,10,22.03,3.97,0,none,3.78,30.6,30.23,0.0,34.01,13.63,0,0.0,34.01,11.114378124081153,24.47849750073508
57,T3,ios,pro,middle_eastern,clear,0,20,0,2.12,8,18.05,3.53,0,percent10,3.11,25.1,28.17,2.82,28.46,10.64,0,9.908643710470836,31.28,10.927617709065354,18.233924806746312
41,T1,ios,none,chinese,clear,5,23,1,2.13,5,26.61,3.68,0,none,3.87,30.6,32.03,0.0,35.9,14.15,0,0.0,35.9,10.779944289693594,29.478543175487466
36,T2,ios,plus,mexican,hot,5,12,1,5.91,8,16.28,3.83,0,none,4.29,42.5,23.1,0.0,27.39,9.94,0,0.0,27.39,15.66265060240964,18.82987951807229
22,T1,web,plus,thai,hot,1,14,0,5.91,2,20.55,4.17,0,flat3,4.4,40.3,25.95,3.0,27.35,8.35,0,10.968921389396709,30.35,16.087751371115175,21.601919561243147
50,T1,android,none,middle_eastern,clear,4,3,0,4.41,6,17.58,4.14,2,percent10,4.13,36.5,21.76,2.18,23.71,7.44,0,9.19443272880641,25.89,17.418810628426822,19.025845634753267
55,T3,android,none,indian,hot,1,1,0,1.88,8,15.41,3.67,0,percent20,2.62,24.8,18.85,3.77,17.7,4.62,1,21.29943502824859,21.47,14.80225988700565,14.408785310734464
47,T1,ios,plus,italian,clear,2,1,0,2.17,5,19.3,4.16,0,percent10,3.02,22.7,25.66,2.57,26.11,9.72,0,9.842972041363463,28.68,11.56644963615473,19.632631175794714
54,T1,web,none,american,clear,2,4,0,5.6,4,24.69,4.83,1,none,3.92,46.3,30.08,0.0,34.0,11.25,0,0.0,34.0,11.529411764705882,27.536611764705885
54,T3,android,none,mexican,clear,6,2,1,1.66,12,18.18,4.37,0,none,2.67,27.9,24.34,0.0,27.01,11.0,0,0.0,27.01,9.885227693446872,19.977134394668642
51,T2,android,pro,american,cold,3,17,0,1.27,4,30.23,4.95,0,none,2.75,19.5,33.66,0.0,36.41,17.85,0,0.0,36.41,7.552870090634442,32.51323262839879
39,T2,android,plus,american,clear,4,18,0,3.28,11,16.97,4.25,1,none,3.71,25.3,22.43,0.0,26.14,9.48,0,0.0,26.14,14.192807957153786,19.378519510328996
22,T1,android,pro,italian,clear,1,17,0,4.42,3,17.66,4.24,0,none,4.05,34.6,25.77,0.0,29.82,11.84,0,0.0,29.82,13.58148893360161,20.058490945674045
18,T1,ios,plus,italian,hot,6,6,1,1.39,5,13.45,4.35,0,percent20,2.74,23.9,22.18,4.44,20.48,6.23,0,21.679687500000004,24.92,13.37890625,12.333544921875
26,T2,android,plus,mexican,clear,4,8,0,5.76,7,12.23,4.89,0,percent10,4.24,37.2,15.99,1.6,18.63,4.97,1,8.588298443370908,20.23,22.758990874932906,13.963075684380032
36,T1,web,plus,indian,clear,0,8,0,4.11,8,16.65,4.8,1,none,3.8,34.5,26.68,0.0,30.48,10.87,0,0.0,30.48,12.467191601049867,18.725787401574802
49,T1,ios,plus,american,clear,2,3,0,2.05,8,16.41,4.52,1,none,3.33,22.0,20.32,0.0,23.65,8.07,0,0.0,23.65,14.080338266384778,18.72058350951374
37,T2,android,plus,indian,clear,3,11,0,4.68,10,16.6,4.4,1,percent10,4.11,35.4,16.67,1.67,19.11,5.2,0,8.738880167451596,20.78,21.507064364207224,18.719518576661436
18,T1,web,none,middle_eastern,clear,2,12,0,1.11,8,19.96,3.95,0,percent10,3.19,23.4,25.32,2.53,25.98,9.18,0,9.738260200153965,28.51,12.278675904541956,20.46706697459584
26,T1,ios,none,american,clear,5,4,1,3.45,6,14.19,3.78,1,none,3.57,32.8,17.71,0.0,21.28,8.62,0,0.0,21.28,16.776315789473685,16.570559210526316
59,T1,android,none,italian,hot,3,6,0,3.55,7,28.96,4.09,1,none,3.9,33.2,42.28,0.0,46.18,18.53,0,0.0,46.18,8.44521437851884,31.405734084019056
59,T1,android,none,indian,hot,3,11,0,4.45,6,18.43,4.79,0,percent10,4.31,36.0,13.95,1.4,16.86,5.04,0,8.30367734282325,18.259999999999998,25.563463819691577,21.61097864768683
33,T2,web,pro,american,cold,2,2,0,4.8,12,24.89,4.88,0,percent20,4.06,37.1,26.81,5.36,25.51,7.54,0,21.01136809094473,30.87,15.915327322618577,23.62159545276362
51,T3,android,plus,mexican,clear,5,14,1,7.05,9,14.8,3.69,0,none,4.33,50.6,13.92,0.0,18.25,5.0,0,0.0,18.25,23.726027397260275,18.311452054794522
48,T1,android,none,chinese,clear,4,8,0,4.29,13,16.71,4.72,0,none,3.81,29.8,23.37,0.0,27.18,9.96,0,0.0,27.18,14.01766004415011,19.052350993377484
57,T1,android,none,mexican,clear,4,17,0,1.62,8,20.87,4.89,1,percent10,3.11,25.6,21.63,2.16,22.58,7.38,1,9.565987599645705,24.74,13.773250664304696,21.74805580159433
55,T2,android,none,middle_eastern,clear,4,18,0,2.37,4,20.36,4.69,0,none,3.14,28.8,23.37,0.0,26.51,11.64,0,0.0,26.51,11.844586948321387,22.771557902678232
44,T1,ios,none,thai,rain,4,8,0,18.24,2,24.36,4.09,0,none,8.87,90.0,34.88,0.0,43.75,9.96,0,0.0,43.75,20.27428571428571,29.298816
34,T2,android,plus,thai,clear,5,8,1,1.38,6,12.25,4.54,0,none,2.51,25.5,15.14,0.0,17.65,7.9,0,0.0,17.65,14.220963172804533,13.992067988668556
44,T3,ios,none,mexican,rain,1,12,0,13.51,6,33.62,3.71,0,percent10,7.76,81.8,43.19,4.32,46.63,12.28,1,9.264422045893202,50.95,16.641647008363712,36.10022303238258
31,T2,android,none,chinese,hot,3,0,0,12.29,8,27.46,3.76,1,none,5.61,67.7,36.19,0.0,41.8,9.53,0,0.0,41.8,13.42105263157895,31.14542105263158
32,T1,web,none,middle_eastern,clear,0,4,0,1.6,7,20.41,5.0,0,none,2.99,22.7,28.49,0.0,31.48,12.6,0,0.0,31.48,9.498094027954258,22.348560991105465
43,T3,android,none,american,cold,2,2,0,7.86,6,19.93,4.09,1,flat3,4.58,52.4,16.29,3.0,17.87,2.34,0,16.787912702853944,20.87,25.62954672635702,21.692137660884164
41,T1,web,none,mexican,clear,2,6,0,5.7,5,20.36,3.85,0,none,4.15,40.1,29.88,0.0,34.03,12.7,0,0.0,34.03,12.195121951219514,22.842926829268293
42,T3,web,plus,american,cold,1,14,0,8.76,6,14.33,4.13,0,none,4.91,49.7,15.8,0.0,20.71,5.01,0,0.0,20.71,23.708353452438434,17.727407049734428
34,T2,android,plus,italian,rain,3,5,0,2.44,4,11.91,4.9,0,none,3.9,31.4,16.11,0.0,20.01,6.93,0,0.0,20.01,19.490254872563717,14.231289355322339
35,T2,ios,plus,american,clear,3,12,0,5.72,9,13.2,4.66,0,none,4.19,40.5,16.54,0.0,20.73,6.77,0,0.0,20.73,20.21225277375784,15.868017366136034
18,T3,android,none,middle_eastern,clear,3,16,0,2.8,8,10.24,4.02,1,percent20,2.75,31.9,11.3,2.26,11.79,1.85,0,19.168787107718405,14.049999999999999,23.32485156912638,10.665581000848176
43,T2,web,none,italian,clear,6,16,1,2.07,4,27.99,4.23,0,none,2.61,30.1,27.99,0.0,30.6,12.68,0,0.0,30.6,8.52941176470588,30.377382352941176
42,T1,ios,pro,indian,hot,2,12,0,4.65,6,18.36,4.43,1,percent10,4.06,35.7,30.37,3.04,31.39,9.93,1,9.684612934055432,34.43,12.934055431666133,18.956597642561324
57,T1,android,pro,american,clear,0,13,0,6.9,8,27.91,4.49,1,none,4.95,43.3,28.03,0.0,32.98,12.64,0,0.0,32.98,15.009096422073986,32.09903881140085
39,T2,android,none,american,hot,5,10,1,6.51,4,16.44,4.43,0,percent10,4.67,46.8,19.35,1.94,22.08,6.21,0,8.78623188405797,24.02,21.150362318840582,18.472663043478263
37,T2,android,plus,american,clear,1,11,0,8.21,4,19.35,3.92,0,percent20,4.56,49.0,27.86,5.57,26.85,6.99,0,20.744878957169462,32.42,16.983240223463685,18.622122905027933
20,T1,web,none,middle_eastern,cold,6,19,1,2.56,11,17.67,4.17,0,flat3,3.34,32.2,23.45,3.0,23.79,8.55,0,12.610340479192939,26.79,14.039512400168139,17.92253467843632
26,T2,ios,none,italian,clear,4,11,0,12.24,4,14.43,3.87,0,percent20,6.7,63.5,21.33,4.27,23.76,3.73,1,17.971380471380467,28.03,28.198653198653194,15.905795454545455
32,T2,android,pro,middle_eastern,rain,1,8,0,4.56,8,30.6,4.59,0,flat3,4.44,37.9,37.4,3.0,38.84,13.87,0,7.723995880535529,41.84,11.431513903192585,31.73450051493306
33,T1,android,pro,chinese,hot,4,23,0,2.0,9,22.09,4.22,0,percent10,3.51,27.7,34.01,3.4,34.12,13.24,0,9.96483001172333,37.519999999999996,10.287221570926143,22.161216295427902
33,T1,android,pro,thai,clear,6,22,1,7.83,1,29.71,4.22,0,percent10,5.47,53.6,44.86,4.49,45.84,17.61,0,9.794938917975566,50.330000000000005,11.932809773123907,30.34516143106457
34,T1,ios,none,middle_eastern,clear,6,20,1,4.17,6,20.5,4.02,0,percent10,4.2,32.7,26.91,2.69,28.42,7.88,0,9.465165376495426,31.110000000000003,14.778325123152708,21.589197748064745
50,T1,android,none,middle_eastern,rain,2,19,0,3.04,6,27.62,4.48,0,none,4.58,38.0,22.22,0.0,26.8,10.37,0,0.0,26.8,17.089552238805968,32.34013432835821
23,T1,android,plus,thai,rain,0,9,0,4.19,4,21.88,4.49,1,flat3,4.49,39.2,18.06,3.0,19.55,3.82,0,15.34526854219949,22.55,22.966751918158568,23.547580562659842
31,T1,web,plus,mexican,hot,0,23,0,1.25,3,19.71,3.76,0,percent10,3.17,23.1,24.81,2.48,25.5,8.64,0,9.725490196078432,27.98,12.431372549019608,20.24332941176471
24,T1,android,none,mexican,clear,6,15,1,10.73,5,10.3,4.53,0,percent10,5.32,66.0,13.81,1.38,17.75,3.31,0,7.774647887323943,19.13,29.971830985915492,12.58630985915493
30,T1,ios,none,middle_eastern,hot,4,21,0,6.14,4,23.58,3.85,0,percent10,5.23,51.2,27.24,2.72,29.75,9.11,0,9.142857142857142,32.47,17.57983193277311,25.569438655462186
46,T2,android,none,middle_eastern,cold,5,0,1,4.57,5,27.14,4.02,0,percent10,3.6,40.1,35.06,3.51,35.15,11.21,0,9.985775248933143,38.66,10.24182076813656,27.20949075391181
19,T1,android,none,chinese,hot,5,2,1,3.59,9,25.1,4.58,0,none,3.46,30.2,24.14,0.0,27.6,10.49,0,0.0,27.6,12.536231884057969,28.246594202898553
32,T3,ios,plus,indian,clear,5,0,1,8.47,5,17.58,4.03,0,flat3,5.41,59.4,19.56,3.0,21.97,3.82,0,13.654984069185252,24.97,24.62448793809741,19.508438780154755
18,T3,android,none,american,clear,3,23,0,11.12,4,22.73,4.3,0,none,5.91,71.5,18.23,0.0,24.14,4.37,0,0.0,24.14,24.48218724109362,28.29480115990058
58,T2,android,none,american,cold,2,7,0,1.85,10,11.58,4.22,0,percent10,2.58,24.6,10.87,1.09,12.36,3.88,0,8.818770226537218,13.45,20.873786407766993,12.975970873786407
48,T3,web,none,indian,hot,1,0,0,4.56,9,11.88,3.75,1,none,3.26,35.8,16.62,0.0,19.88,6.4,0,0.0,19.88,16.398390342052313,13.828128772635816
28,T3,web,none,mexican,rain,2,18,0,5.48,9,13.8,4.75,0,none,4.28,50.1,18.43,0.0,22.71,8.58,0,0.0,22.71,18.846323205636285,16.40079260237781
26,T1,ios,none,mexican,cold,5,18,1,8.42,2,15.08,4.76,1,flat3,5.09,67.0,15.43,3.0,17.52,1.42,1,17.123287671232877,20.52,29.05251141552511,16.878926940639268
22,T2,android,none,indian,clear,0,22,0,6.73,8,21.49,4.42,0,none,5.0,50.1,27.58,0.0,32.58,10.81,0,0.0,32.58,15.34683855125844,24.78803560466544
37,T1,android,plus,thai,hot,1,13,0,5.71,8,26.32,4.15,0,flat3,4.29,37.5,18.43,3.0,19.72,5.73,1,15.212981744421908,22.72,21.75456389452333,28.0417444219067
49,T2,android,none,middle_eastern,rain,5,16,1,4.29,6,15.5,4.29,1,none,4.71,47.1,16.7,0.0,21.41,7.47,0,0.0,21.41,21.999065857076133,18.9098552078468
42,T2,web,plus,chinese,hot,4,14,0,1.71,4,29.72,4.73,0,percent20,2.86,21.6,38.99,7.8,34.05,10.34,1,22.90748898678414,41.849999999999994,8.399412628487518,25.408199706314246
55,T1,web,none,american,hot,1,16,0,4.77,6,16.11,4.08,2,none,4.1,36.0,16.65,0.0,20.75,6.28,0,0.0,20.75,19.759036144578314,19.293180722891567
32,T1,android,none,indian,clear,0,12,0,3.69,4,26.19,4.11,1,flat3,3.75,33.1,32.0,3.0,32.75,11.5,0,9.16030534351145,35.75,11.450381679389313,26.789770992366414
29,T3,web,none,chinese,clear,1,0,0,1.85,6,15.79,4.18,0,percent20,2.73,27.2,19.63,3.93,18.43,4.96,0,21.323928377645146,22.36,14.812805208898535,14.761893651654908
38,T1,android,plus,mexican,cold,0,4,0,11.14,6,21.47,3.5,0,flat3,6.21,66.7,23.66,3.0,26.87,4.99,1,11.164867882396724,29.87,23.11127651656122,24.034893933755114
26,T1,ios,none,middle_eastern,hot,1,22,0,4.52,6,19.6,4.5,0,none,4.89,35.3,23.14,0.0,28.03,10.32,0,0.0,28.03,17.44559400642169,23.019336425258654
58,T1,android,none,middle_eastern,clear,5,1,1,6.61,8,24.22,4.33,0,percent20,4.51,46.5,26.0,5.2,25.31,6.65,0,20.545239035954168,30.509999999999998,17.819043856183328,23.559715527459502
25,T2,android,none,middle_eastern,cold,6,2,1,3.8,9,16.79,4.55,0,none,3.39,32.6,23.54,0.0,26.93,10.15,0,0.0,26.93,12.588191607872263,18.903557370961753
38,T3,web,none,middle_eastern,clear,2,19,0,2.22,6,7.92,4.1,0,percent10,2.62,29.4,9.54,0.95,11.21,3.99,1,8.47457627118644,12.16,23.371989295272076,9.099875111507583
39,T2,web,none,american,clear,2,22,0,6.92,6,22.61,3.75,0,none,4.84,50.3,23.21,0.0,28.05,10.9,1,0.0,28.05,17.254901960784313,26.511333333333333
20,T1,android,none,italian,cold,5,10,1,11.61,2,19.16,4.31,0,none,5.96,71.6,21.47,0.0,27.43,6.73,0,0.0,27.43,21.72803499817718,23.323091505650748
37,T1,android,none,indian,rain,2,3,0,8.35,7,29.64,3.85,0,percent10,5.66,59.1,48.9,4.89,49.67,16.22,0,9.844976847191463,54.56,11.395208375276827,30.0994886249245
37,T1,ios,none,american,hot,1,14,0,5.87,7,11.43,4.46,0,none,4.38,43.4,19.11,0.0,23.49,8.59,0,0.0,23.49,18.64623243933589,13.561264367816092
28,T2,android,plus,chinese,hot,5,0,1,3.73,6,18.95,4.49,0,none,3.44,34.8,23.86,0.0,27.3,10.86,0,0.0,27.3,12.6007326007326,21.337838827838826
23,T3,ios,none,mexican,clear,3,8,0,5.18,5,8.33,5.0,0,none,3.68,40.7,10.35,0.0,14.03,5.18,0,0.0,14.03,26.229508196721312,10.514918032786886
19,T2,ios,pro,american,clear,6,13,1,6.78,7,20.81,4.75,0,none,4.32,44.2,29.96,0.0,34.28,12.67,0,0.0,34.28,12.602100350058343,23.43249708284714
18,T1,android,plus,indian,hot,6,21,1,3.52,5,22.01,4.36,0,percent20,4.43,37.5,25.26,5.05,24.64,6.46,0,20.49512987012987,29.69,17.9788961038961,21.45617694805195
38,T2,android,none,middle_eastern,clear,5,2,1,6.72,9,26.41,4.17,0,none,4.95,53.4,26.1,0.0,31.05,10.99,0,0.0,31.05,15.942028985507248,30.620289855072464
21,T1,android,plus,italian,rain,6,14,1,3.91,6,24.3,4.57,0,none,4.74,41.6,36.42,0.0,41.16,16.88,0,0.0,41.16,11.516034985422742,27.098396501457728
58,T2,web,none,chinese,clear,3,0,0,1.07,6,14.94,4.37,0,none,2.61,22.1,22.37,0.0,24.98,10.64,0,0.0,24.98,10.44835868694956,16.500984787830262
28,T2,android,pro,italian,clear,3,11,0,2.3,6,20.73,4.1,0,none,3.27,28.5,22.19,0.0,25.46,11.28,0,0.0,25.46,12.843676355066771,23.39249410840534
45,T2,ios,pro,mexican,clear,0,16,0,4.05,6,26.09,3.54,0,percent10,3.67,34.2,30.53,3.05,31.15,11.33,0,9.791332263242374,34.199999999999996,11.781701444622792,26.60928731942215
46,T2,android,plus,mexican,rain,1,0,0,4.77,6,9.64,5.0,0,percent10,4.27,36.8,12.68,1.27,15.68,3.64,0,8.099489795918368,16.95,27.232142857142854,11.48438775510204
38,T3,ios,none,chinese,hot,1,17,0,7.83,4,21.24,4.64,0,none,4.44,53.2,24.02,0.0,28.46,9.32,0,0.0,28.46,15.600843288826423,24.55361911454673
55,T1,android,pro,chinese,clear,6,23,1,5.38,9,17.1,4.49,1,none,4.79,46.5,25.44,0.0,30.23,12.63,0,0.0,30.23,15.845186900430036,19.80952695997354
22,T1,android,plus,mexican,clear,1,7,0,1.44,6,19.21,4.28,0,none,3.01,21.3,23.25,0.0,26.26,11.7,0,0.0,26.26,11.46230007616146,21.41190784463062
27,T1,ios,plus,chinese,clear,4,18,0,6.78,4,21.5,4.93,1,none,5.14,40.0,16.4,0.0,21.54,6.78,0,0.0,21.54,23.862581244196843,26.63045496750232
28,T2,ios,none,thai,hot,2,12,0,3.61,12,8.89,4.57,0,none,3.72,36.0,12.2,0.0,15.92,5.88,0,0.0,15.92,23.366834170854272,10.967311557788946
23,T2,android,pro,middle_eastern,clear,5,22,1,1.7,12,11.15,3.77,1,none,3.47,28.2,18.09,0.0,21.56,9.3,0,0.0,21.56,16.094619666048242,12.944550092764379
30,T2,android,plus,indian,rain,2,14,0,6.74,7,24.11,4.17,0,none,5.68,54.1,29.34,0.0,35.02,12.58,0,0.0,35.02,16.219303255282693,28.020474014848656
31,T2,web,none,indian,rain,6,19,1,7.42,9,15.45,4.53,0,none,5.47,59.1,19.05,0.0,24.52,6.98,0,0.0,24.52,22.30831973898858,18.896635399673734
50,T1,android,pro,thai,clear,3,3,0,4.94,9,21.17,4.68,2,none,4.03,32.0,30.38,0.0,34.41,11.92,0,0.0,34.41,11.711711711711715,23.64936936936937
30,T2,android,plus,indian,rain,1,6,0,5.55,11,21.55,4.16,1,percent10,4.8,47.1,25.46,2.55,27.71,6.93,0,9.202453987730062,30.26,17.322266329844823,23.299819559725734
54,T2,android,pro,thai,hot,2,10,0,4.83,2,12.74,4.8,0,none,3.9,37.5,14.81,0.0,18.71,7.37,0,0.0,18.71,20.844468198824156,15.395585248530198
50,T1,android,none,mexican,clear,2,21,0,6.6,13,14.73,3.8,1,none,5.44,44.5,19.93,0.0,25.37,7.39,0,0.0,25.37,21.442648797792668,17.88850216791486
55,T1,ios,none,mexican,clear,5,15,1,3.98,7,13.82,4.17,1,flat3,4.52,44.4,18.29,3.0,19.81,3.7,0,15.143866733972741,22.81,22.816759212518928,14.880393740535084
22,T1,ios,plus,thai,clear,2,5,0,1.02,7,7.44,4.19,0,none,2.69,18.5,11.93,0.0,14.62,6.39,0,0.0,14.62,18.399452804377567,8.808919288645692
59,T1,android,none,middle_eastern,rain,0,21,0,2.32,11,18.01,4.59,1,percent10,4.34,33.9,24.64,2.46,26.52,8.1,0,9.276018099547512,28.98,16.36500754147813,19.28672699849171
43,T2,ios,plus,indian,cold,5,14,1,2.62,8,19.21,4.72,0,percent10,3.24,32.8,22.09,2.21,23.12,8.28,0,9.558823529411764,25.330000000000002,14.013840830449828,20.065808823529412
