order_id,age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h
101113,30,T2,web,pro,chinese,rain,0,19,0,1.36,5,20.34,4.02,0,none,3.43,24.5,21.77,0.0,25.2,11.16,0
101114,26,T2,android,none,indian,clear,0,9,0,9.01,5,17.53,4.09,0,none,5.15,55.7,20.45,0.0,25.6,9.05,0
101115,38,T1,android,none,indian,clear,3,17,0,3.16,8,22.96,4.71,1,percent10,3.3,28.7,22.32,2.23,23.39,5.51,0
101116,59,T2,web,none,middle_eastern,clear,5,22,1,4.88,6,6.95,4.5,0,percent10,4.32,47.0,10.56,1.06,13.82,3.48,1
101117,42,T3,android,pro,thai,rain,1,10,0,4.1,5,13.79,4.08,0,none,4.12,33.8,14.56,0.0,18.68,7.41,1
101118,48,T1,android,pro,american,clear,6,23,1,0.93,8,23.75,4.06,1,none,3.66,26.0,35.78,0.0,39.44,17.44,0
101119,38,T2,android,plus,thai,clear,1,18,0,1.85,5,22.95,4.23,2,flat3,3.0,25.9,23.44,3.0,23.44,6.48,0
101120,18,T3,android,none,mexican,clear,4,15,0,3.99,8,21.43,4.34,0,percent10,3.27,38.2,29.88,2.99,30.16,10.33,0
101121,21,T2,android,pro,chinese,hot,1,17,0,5.75,10,24.48,4.23,0,none,4.49,43.0,28.7,0.0,33.19,14.41,1
101122,29,T3,android,none,middle_eastern,hot,0,4,0,5.48,2,30.05,4.05,0,none,4.02,39.7,27.68,0.0,31.7,11.24,0
101123,28,T1,android,none,american,cold,4,0,0,1.69,5,15.33,4.47,1,flat3,2.75,25.0,20.08,3.0,19.83,6.59,0
101124,53,T3,android,none,mexican,hot,3,19,0,2.13,13,20.34,4.25,0,none,2.76,27.2,25.93,0.0,28.69,11.11,0
101125,53,T1,android,plus,indian,clear,4,17,0,5.18,3,25.89,4.54,0,none,4.27,34.0,24.95,0.0,29.22,9.81,0
101126,53,T2,android,plus,american,clear,6,22,1,5.45,8,22.44,4.29,0,percent10,4.53,45.7,25.48,2.55,27.46,8.45,0
101127,44,T2,web,none,italian,clear,3,12,0,1.63,5,17.35,3.7,2,none,2.47,26.0,21.0,0.0,23.47,9.73,0
101128,41,T2,android,none,chinese,clear,5,9,1,5.17,6,13.34,4.41,0,none,3.5,43.7,19.45,0.0,22.95,8.29,0
101129,45,T3,android,none,american,hot,3,20,0,3.97,7,16.75,4.58,1,percent10,4.06,32.6,24.18,2.42,25.82,7.46,0
101130,35,T2,web,none,american,clear,2,22,0,3.53,10,25.78,4.38,0,none,3.95,36.7,28.82,0.0,32.77,14.08,0
101131,46,T2,android,plus,thai,cold,2,19,0,10.07,8,33.36,3.68,2,none,5.49,59.4,43.09,0.0,48.58,18.88,1
101132,51,T1,android,none,indian,clear,2,19,0,3.74,6,8.75,4.34,0,none,3.94,31.7,16.13,0.0,20.07,9.04,0
101133,50,T2,web,none,thai,rain,6,4,1,2.92,8,18.11,4.08,2,percent20,4.04,39.4,20.52,4.1,20.46,2.91,1
101134,43,T2,ios,none,middle_eastern,hot,3,20,0,6.54,4,7.31,4.26,0,none,4.63,52.7,8.69,0.0,13.32,2.66,0
101135,20,T1,android,plus,thai,clear,6,0,1,6.38,11,17.03,4.41,1,percent10,4.68,47.3,23.11,2.31,25.48,8.1,1
101136,48,T2,ios,plus,chinese,hot,1,18,0,8.71,10,21.62,4.16,0,percent10,5.52,56.8,29.64,2.96,32.2,7.79,0
101137,33,T3,ios,none,thai,hot,5,4,1,6.13,8,10.87,4.46,1,flat3,3.6,52.3,15.68,3.0,16.28,2.19,0
101138,49,T2,android,none,chinese,hot,0,0,0,5.98,5,15.31,4.41,0,none,4.57,42.2,17.01,0.0,21.58,7.17,0
101139,40,T2,android,pro,middle_eastern,hot,2,17,0,4.18,7,16.59,4.37,1,percent20,3.92,32.3,20.86,4.17,20.61,8.43,0
101140,55,T1,android,none,american,clear,0,8,0,13.72,7,20.36,4.12,1,none,7.44,75.8,19.83,0.0,27.27,6.71,0
101141,32,T2,web,none,mexican,clear,6,20,1,2.2,7,15.47,4.59,0,none,3.46,27.4,16.61,0.0,20.07,7.21,0
101142,57,T1,android,none,indian,hot,2,6,0,5.54,3,26.23,4.76,1,none,4.41,44.0,33.71,0.0,38.12,16.62,0
101143,53,T1,android,pro,italian,rain,5,16,1,2.06,6,21.01,4.24,2,percent10,3.7,34.1,20.31,2.03,21.98,5.73,0
101144,31,T2,android,plus,indian,rain,2,15,0,4.17,10,14.93,4.08,2,none,4.23,36.9,16.19,0.0,20.42,5.11,0
101145,38,T1,web,none,american,clear,0,19,0,4.1,7,9.76,4.1,0,percent10,4.17,34.6,16.87,1.69,19.35,6.56,0
101146,40,T1,android,none,thai,clear,2,20,0,4.17,3,14.02,4.52,0,none,4.22,33.9,19.03,0.0,23.25,9.17,0
101147,50,T2,android,none,chinese,clear,2,14,0,1.29,8,16.74,4.28,0,flat3,2.59,25.2,22.27,3.0,21.86,7.12,0
101148,46,T1,android,none,american,cold,3,8,0,3.15,4,22.16,4.16,0,percent10,3.65,31.2,25.93,2.59,26.99,9.17,0
101149,53,T1,ios,none,american,clear,2,12,0,15.26,8,23.43,3.99,1,none,6.83,85.3,39.12,0.0,45.95,13.27,0
101150,33,T1,android,none,middle_eastern,clear,4,14,0,4.46,5,24.63,4.39,1,flat3,3.82,36.9,37.15,3.0,37.97,11.75,0
101151,39,T2,web,none,chinese,clear,5,23,1,7.39,7,21.3,4.46,0,none,5.13,60.4,23.79,0.0,28.92,10.44,0
101152,36,T1,android,none,chinese,clear,1,4,0,5.16,9,24.95,4.22,1,none,4.21,36.8,19.1,0.0,23.31,8.26,0
101153,56,T2,android,none,mexican,clear,3,1,0,12.78,11,15.89,4.34,0,percent20,6.91,66.8,17.95,3.59,21.27,2.67,1
101154,30,T2,android,none,chinese,rain,4,11,0,5.2,7,16.84,4.42,2,none,4.8,41.7,27.65,0.0,32.45,11.01,0
101155,42,T1,android,plus,american,clear,1,10,0,4.47,9,17.71,4.57,1,none,3.97,36.3,23.02,0.0,26.99,9.56,1
101156,23,T3,android,none,italian,clear,5,21,1,1.78,11,13.14,3.94,0,percent10,2.85,26.2,16.42,1.64,17.63,6.02,0
101157,53,T1,ios,plus,thai,clear,1,6,0,1.83,4,29.56,4.0,0,none,2.56,20.2,35.6,0.0,38.16,15.3,0
101158,34,T2,android,pro,chinese,clear,6,3,1,2.84,10,19.04,4.11,0,none,3.14,29.0,22.11,0.0,25.25,10.83,0
101159,32,T1,ios,pro,indian,hot,3,2,0,3.67,8,14.52,4.26,0,none,3.49,33.0,16.4,0.0,19.89,7.89,0
101160,42,T2,android,none,middle_eastern,cold,2,21,0,1.94,4,12.8,4.09,0,none,3.32,29.7,11.08,0.0,14.4,6.3,0
101161,38,T1,ios,none,mexican,hot,4,14,0,4.45,3,31.74,4.15,0,flat3,4.06,33.8,32.81,3.0,33.87,10.32,0
101162,53,T3,android,plus,indian,hot,4,23,0,4.35,7,21.66,4.5,0,percent20,3.7,31.0,24.7,4.94,23.46,5.84,0
101163,40,T1,android,none,american,clear,3,6,0,10.84,8,21.94,3.74,2,percent10,6.71,71.1,31.1,3.11,34.7,8.91,1
101164,39,T2,android,none,indian,hot,4,1,0,11.8,6,14.75,3.97,1,none,6.55,65.0,16.91,0.0,23.46,5.78,1
101165,22,T1,web,none,middle_eastern,clear,1,11,0,6.55,9,6.0,4.01,1,percent10,4.65,48.2,10.73,1.07,14.31,3.31,0
101166,18,T1,web,none,italian,hot,5,4,1,6.67,4,11.54,4.68,0,none,4.83,52.0,14.99,0.0,19.82,6.87,1
101167,34,T1,web,plus,mexican,rain,4,3,0,8.14,12,17.42,4.27,0,none,5.83,51.5,21.73,0.0,27.56,8.11,0
101168,59,T2,web,none,chinese,clear,1,21,0,5.22,6,14.19,4.33,0,none,4.36,40.6,17.32,0.0,21.68,6.16,0
101169,56,T2,android,pro,indian,clear,6,9,1,8.41,7,20.07,3.95,0,none,4.54,56.9,23.01,0.0,27.55,9.17,0
101170,44,T3,android,plus,italian,clear,6,1,1,1.68,3,25.14,4.07,0,none,2.22,25.2,31.01,0.0,33.23,14.67,0
101171,44,T2,android,none,italian,clear,1,4,0,7.11,8,18.06,3.35,1,none,4.66,43.0,19.6,0.0,24.26,8.45,0
101172,34,T3,web,none,mexican,clear,5,8,1,2.01,10,20.45,4.27,0,none,2.43,29.2,27.58,0.0,30.01,12.76,0
101173,25,T1,android,none,mexican,cold,3,21,0,2.18,6,24.58,4.01,0,flat3,3.82,28.2,36.28,3.0,37.1,13.64,0
101174,18,T2,android,pro,thai,clear,5,15,1,8.08,3,28.78,3.68,3,flat3,4.95,56.0,22.17,3.0,24.12,5.32,0
101175,32,T2,ios,plus,indian,rain,2,12,0,2.66,7,14.53,4.35,0,none,3.79,34.4,16.55,0.0,20.34,7.79,0
101176,31,T2,android,plus,italian,clear,1,13,0,2.23,9,22.56,3.92,0,none,2.85,23.1,34.48,0.0,37.33,15.83,0
101177,26,T3,ios,plus,middle_eastern,clear,1,19,0,5.45,2,22.84,4.28,0,none,3.41,38.8,17.83,0.0,21.24,6.18,0
101178,28,T2,android,none,middle_eastern,clear,0,4,0,2.49,4,19.44,4.34,0,none,3.16,24.9,18.59,0.0,21.75,9.95,0
101179,19,T3,ios,pro,mexican,clear,6,11,1,2.23,5,17.64,5.0,0,none,2.87,26.0,24.14,0.0,27.01,12.03,0
101180,43,T2,web,pro,italian,clear,2,9,0,1.57,10,14.19,4.11,0,none,2.54,24.6,19.17,0.0,21.71,10.2,0
101181,56,T1,ios,plus,italian,clear,6,1,1,3.08,6,20.25,4.31,1,percent10,3.58,31.6,26.91,2.69,27.8,8.64,0
101182,47,T2,android,none,american,clear,1,13,0,6.51,6,19.3,4.23,0,none,4.12,49.8,17.06,0.0,21.18,6.5,0
101183,36,T2,android,none,italian,clear,2,16,0,7.11,10,24.23,3.98,0,none,4.24,48.9,31.48,0.0,35.72,11.14,0
101184,35,T3,android,none,middle_eastern,hot,6,15,1,3.56,8,16.95,4.31,0,percent20,3.5,37.5,24.43,4.89,23.04,6.22,0
101185,30,T3,android,none,indian,hot,2,1,0,10.71,9,10.78,4.51,0,flat3,5.13,63.4,14.26,3.0,16.39,1.45,1
101186,23,T1,ios,none,thai,clear,5,9,1,5.64,12,13.0,4.43,1,none,3.89,38.4,18.3,0.0,22.19,6.67,0
101187,43,T1,android,plus,mexican,rain,0,9,0,8.18,8,14.06,4.48,0,none,5.75,57.5,18.32,0.0,24.07,8.61,1
101188,41,T1,android,pro,mexican,cold,6,3,1,2.86,5,20.66,3.96,0,none,3.5,33.2,22.58,0.0,26.08,11.54,0
101189,18,T2,android,none,mexican,clear,4,13,0,3.38,5,9.54,4.27,1,none,3.29,34.0,10.61,0.0,13.9,4.33,0
101190,35,T1,web,none,chinese,clear,5,12,1,3.69,3,14.29,3.69,1,flat3,3.92,31.4,14.72,3.0,15.64,3.47,0
101191,29,T2,android,none,italian,clear,0,18,0,3.35,6,27.45,3.64,0,none,3.62,34.0,30.04,0.0,33.66,14.09,0
101192,25,T2,android,pro,italian,clear,6,18,1,0.98,7,18.96,4.84,2,percent20,2.53,22.4,27.36,5.47,24.42,6.71,0
101193,47,T3,android,plus,thai,hot,3,21,0,4.3,3,20.48,4.28,1,flat3,3.88,34.5,23.19,3.0,24.07,5.93,1
101194,40,T1,android,none,thai,hot,1,10,0,5.17,4,11.17,4.46,0,none,4.43,38.8,14.35,0.0,18.78,6.29,0
101195,44,T2,web,none,italian,clear,1,4,0,4.96,5,17.51,4.46,1,none,4.19,38.9,18.14,0.0,22.33,7.11,0
101196,47,T1,android,none,mexican,clear,0,12,0,11.44,8,9.05,4.23,2,none,5.92,62.3,13.7,0.0,19.62,2.49,0
101197,59,T3,ios,none,thai,hot,4,15,0,12.0,10,18.63,4.71,0,none,6.56,68.4,23.14,0.0,29.7,8.15,0
101198,51,T1,ios,none,indian,clear,1,7,0,1.3,7,11.5,4.19,0,none,2.77,24.5,14.24,0.0,17.01,7.64,0
101199,44,T1,web,none,middle_eastern,clear,6,11,1,9.47,6,26.93,3.49,0,none,5.67,62.4,30.19,0.0,35.86,11.31,1
101200,54,T1,ios,none,middle_eastern,clear,1,22,0,11.04,10,30.59,4.3,0,flat3,7.15,69.0,28.88,3.0,33.03,5.62,0
101201,38,T3,ios,none,italian,hot,0,18,0,1.08,4,13.91,4.57,0,percent20,2.26,24.9,19.71,3.94,18.03,4.89,0
101202,59,T1,android,none,american,rain,5,14,1,6.35,4,9.61,3.75,1,none,5.78,53.7,16.96,0.0,22.74,7.0,0
101203,49,T2,android,plus,italian,rain,5,22,1,4.38,8,17.29,4.14,0,none,4.66,46.8,21.62,0.0,26.28,9.82,1
101204,45,T2,ios,none,indian,rain,3,0,0,10.7,4,7.89,4.63,0,flat3,6.76,66.6,10.16,3.0,13.92,-0.38,0
101205,55,T2,ios,none,middle_eastern,clear,5,12,1,10.27,11,15.71,4.55,1,percent10,5.28,65.8,23.09,2.31,26.06,4.19,0
101206,39,T1,android,pro,chinese,clear,5,6,1,18.96,5,15.88,4.2,0,flat3,8.8,90.0,20.63,3.0,26.43,3.35,1
101207,48,T1,android,none,italian,hot,1,6,0,6.5,7,25.86,3.97,0,none,4.96,42.4,34.43,0.0,39.39,14.99,0
101208,29,T1,android,plus,thai,cold,2,18,0,5.79,4,8.76,4.24,0,flat3,3.93,38.5,11.7,3.0,12.63,2.02,1
101209,58,T1,android,none,mexican,clear,6,19,1,2.48,3,11.14,4.33,0,none,2.95,29.2,17.87,0.0,20.82,7.14,0
101210,44,T2,android,plus,chinese,clear,4,11,0,3.03,12,25.26,4.5,0,flat3,3.45,28.5,26.77,3.0,27.22,9.12,0
101211,50,T1,android,none,american,cold,4,12,0,5.96,3,15.41,4.19,0,percent20,4.34,42.8,19.7,3.94,20.1,3.85,0
101212,37,T1,android,none,italian,clear,1,14,0,2.94,4,28.17,4.79,0,percent10,3.37,32.6,36.79,3.68,36.48,14.03,0
101213,54,T1,ios,none,thai,clear,3,21,0,4.36,10,19.29,4.32,0,none,4.62,40.3,26.4,0.0,31.02,11.99,0
101214,21,T2,ios,plus,thai,clear,1,0,0,1.41,6,21.43,4.12,1,percent10,2.8,21.8,27.25,2.72,27.33,7.53,0
101215,22,T1,ios,plus,middle_eastern,clear,4,13,0,4.56,4,23.18,4.05,0,percent10,3.69,36.5,22.24,2.22,23.71,7.54,0
101216,39,T2,ios,plus,mexican,rain,1,1,0,1.16,13,22.5,3.94,0,flat3,3.39,27.4,29.01,3.0,29.4,9.71,0
101217,48,T1,android,none,mexican,rain,2,22,0,8.0,5,17.87,4.6,1,none,6.53,63.7,22.22,0.0,28.75,9.18,0
101218,51,T3,android,plus,middle_eastern,clear,4,5,0,4.71,1,19.14,4.02,0,none,3.61,37.8,20.35,0.0,23.96,8.76,0
101219,36,T2,ios,none,mexican,clear,0,0,0,2.79,5,25.24,3.24,1,none,3.04,33.8,27.34,0.0,30.38,13.51,0
101220,45,T1,web,none,italian,clear,4,19,0,3.83,9,14.68,4.11,0,none,3.82,36.2,21.28,0.0,25.1,10.2,0
101221,41,T1,ios,none,indian,clear,3,17,0,2.96,4,20.16,4.67,0,none,3.31,28.2,29.32,0.0,32.63,13.3,0
101222,58,T1,ios,none,italian,clear,3,21,0,2.38,7,16.7,4.08,0,none,3.76,32.9,25.22,0.0,28.98,10.74,0
101223,45,T1,ios,plus,chinese,clear,5,8,1,3.23,9,25.2,3.77,1,percent20,3.52,30.8,20.05,4.01,19.56,4.81,0
101224,35,T1,ios,none,italian,hot,5,6,1,3.24,5,26.83,4.07,0,percent10,3.62,39.3,37.33,3.73,37.22,13.09,0
101225,58,T3,ios,none,mexican,cold,6,16,1,3.59,6,14.8,4.45,0,none,2.92,35.4,19.44,0.0,22.36,9.12,0
101226,22,T2,ios,pro,mexican,clear,1,22,0,0.94,8,14.25,4.16,0,none,3.06,24.0,15.9,0.0,18.96,8.93,0
101227,59,T1,android,plus,chinese,rain,3,22,0,8.39,5,16.86,3.91,1,none,7.23,54.7,22.8,0.0,30.03,7.71,0
101228,24,T2,android,none,mexican,hot,0,9,0,8.5,11,23.49,4.44,0,none,5.52,59.7,27.31,0.0,32.83,13.94,0
101229,30,T1,android,pro,mexican,clear,1,15,0,4.13,5,22.87,4.64,1,none,3.7,37.1,28.11,0.0,31.81,11.8,0
101230,52,T3,android,none,indian,cold,3,19,0,12.35,4,17.52,4.75,0,percent10,6.45,79.9,17.73,1.77,22.41,4.26,0
101231,48,T1,ios,plus,chinese,clear,0,17,0,3.38,6,20.23,4.31,0,flat3,3.48,32.9,19.58,3.0,20.06,6.21,0
101232,58,T2,android,none,american,rain,3,14,0,4.48,8,13.73,4.18,2,none,4.37,44.1,19.67,0.0,24.04,7.38,0
101233,49,T2,android,none,indian,clear,6,3,1,5.74,5,23.13,4.39,0,percent20,4.25,45.7,24.51,4.9,23.86,6.14,0
101234,44,T1,ios,pro,italian,clear,0,15,0,4.4,9,22.43,4.68,0,none,3.88,34.9,26.41,0.0,30.29,13.68,0
101235,32,T1,android,none,mexican,hot,1,4,0,2.8,6,29.87,4.6,0,none,2.98,27.9,37.56,0.0,40.54,17.65,0
101236,18,T1,web,plus,chinese,hot,1,10,0,4.28,12,21.2,4.21,0,none,4.12,33.4,25.54,0.0,29.66,12.6,0
101237,23,T3,android,none,thai,clear,6,13,1,1.68,7,19.54,3.91,1,none,2.65,30.3,24.12,0.0,26.77,10.09,0
101238,30,T2,android,none,american,rain,5,0,1,2.39,7,15.2,4.33,2,none,4.03,41.9,16.59,0.0,20.62,5.57,0
101239,19,T2,android,pro,italian,cold,1,10,0,7.39,5,16.31,4.24,0,none,4.95,46.0,21.09,0.0,26.04,9.9,0
101240,39,T2,android,none,chinese,hot,4,7,0,16.88,7,17.57,4.4,0,none,8.66,87.9,23.3,0.0,31.96,7.97,0
101241,50,T3,android,plus,american,rain,0,2,0,2.74,7,27.35,3.86,0,none,3.87,37.1,31.42,0.0,35.29,14.06,0
101242,58,T2,android,plus,chinese,clear,5,15,1,3.72,6,17.37,4.01,0,none,3.27,34.1,17.5,0.0,20.77,8.59,0
101243,38,T2,android,none,chinese,clear,1,17,0,3.58,4,15.07,4.55,0,none,3.22,31.5,17.89,0.0,21.11,7.83,0
101244,54,T2,android,none,indian,clear,4,21,0,4.9,7,9.42,4.31,0,flat3,4.3,44.3,11.19,3.0,12.49,1.83,0
101245,59,T1,ios,none,indian,hot,3,16,0,7.96,5,34.05,3.83,0,percent10,4.91,52.0,40.36,4.04,41.23,15.49,0
101246,54,T3,android,none,middle_eastern,hot,5,4,1,4.61,3,14.41,4.7,2,percent10,3.11,41.9,11.89,1.19,13.81,1.98,0
101247,37,T1,android,none,middle_eastern,cold,2,2,0,1.73,6,10.61,4.14,0,none,2.82,25.1,16.42,0.0,19.24,8.89,0
101248,31,T1,android,none,mexican,clear,3,19,0,2.88,9,20.25,4.37,1,percent10,3.64,31.4,27.32,2.73,28.23,9.53,0
101249,59,T3,web,plus,middle_eastern,cold,6,1,1,5.33,7,21.67,4.07,2,percent10,3.61,37.9,26.29,2.63,27.27,7.31,0
101250,28,T1,ios,none,thai,cold,5,9,1,3.32,8,23.92,4.34,0,none,3.61,34.5,34.44,0.0,38.05,14.69,0
101251,35,T1,web,plus,italian,rain,3,9,0,3.41,9,22.53,4.7,1,percent10,4.17,36.2,22.36,2.24,24.29,7.48,0
101252,21,T1,web,none,thai,hot,6,4,1,3.47,12,8.66,4.7,0,none,3.62,34.5,13.83,0.0,17.45,5.99,0
101253,51,T2,android,none,italian,clear,0,15,0,4.07,3,13.43,4.78,0,percent20,3.54,37.1,15.23,3.05,15.72,3.22,0
101254,45,T3,ios,none,middle_eastern,clear,4,18,0,2.28,4,24.38,4.08,0,none,2.67,31.1,17.42,0.0,20.09,8.2,0
101255,21,T1,android,none,american,clear,4,21,0,7.31,7,24.76,4.47,0,none,5.59,53.4,31.65,0.0,37.24,10.56,1
101256,27,T1,web,none,american,clear,1,11,0,1.72,3,21.75,3.66,1,percent10,2.91,25.1,21.39,2.14,22.16,7.78,0
101257,41,T2,android,none,mexican,clear,2,10,0,5.26,2,26.83,4.36,0,percent10,3.75,39.0,34.65,3.46,34.94,12.06,0
101258,40,T3,android,plus,mexican,rain,2,4,0,3.0,9,18.78,4.89,0,none,3.82,29.7,18.99,0.0,22.81,7.21,0
101259,51,T1,web,plus,indian,clear,4,2,0,4.39,9,28.34,3.82,0,none,4.28,32.1,39.68,0.0,43.96,16.54,0
101260,29,T3,web,none,thai,clear,4,20,0,9.27,11,15.37,3.95,0,percent20,5.49,57.6,16.95,3.39,19.05,1.57,0
101261,56,T3,web,plus,indian,clear,5,20,1,9.14,4,30.59,4.19,0,none,5.66,62.2,41.39,0.0,47.05,15.0,1
101262,36,T1,android,pro,mexican,rain,4,23,0,7.84,9,18.32,4.16,0,percent10,6.73,53.7,23.47,2.35,27.85,7.16,1
101263,52,T3,android,none,indian,cold,6,2,1,10.29,4,10.99,4.53,0,none,5.61,67.0,12.16,0.0,17.77,3.66,0
101264,28,T2,android,pro,mexican,clear,5,10,1,15.24,8,12.95,4.51,0,percent10,6.86,90.0,20.77,2.08,25.55,5.36,1
101265,19,T2,android,none,american,hot,4,15,0,7.32,7,26.32,3.53,2,none,4.41,46.9,33.89,0.0,38.3,14.2,0
101266,20,T1,android,plus,italian,cold,0,21,0,5.73,6,30.39,3.88,0,none,4.34,42.5,36.61,0.0,40.95,15.63,1
101267,33,T3,android,none,thai,rain,2,9,0,2.3,8,12.36,4.19,0,none,3.55,36.7,11.22,0.0,14.77,5.3,0
101268,58,T2,ios,plus,chinese,rain,0,3,0,6.35,6,16.11,4.04,0,flat3,4.79,48.4,15.61,3.0,17.4,2.2,0
101269,20,T2,android,plus,italian,rain,3,21,0,4.54,2,6.0,4.37,0,none,4.85,42.6,9.03,0.0,13.88,3.9,0
101270,33,T3,ios,pro,chinese,cold,6,1,1,11.58,3,12.75,4.39,0,percent20,6.14,65.3,13.8,2.76,17.18,3.66,0
101271,22,T2,web,pro,chinese,clear,2,16,0,6.93,11,18.53,3.46,1,none,4.57,42.8,18.98,0.0,23.55,6.83,0
101272,57,T3,ios,none,italian,hot,5,8,1,1.98,6,16.28,4.14,0,none,2.41,26.8,20.45,0.0,22.86,8.55,0
101273,46,T3,android,plus,indian,clear,3,0,0,5.15,8,7.58,3.95,0,none,3.76,35.6,11.16,0.0,14.92,4.98,0
101274,50,T1,android,none,middle_eastern,clear,4,12,0,7.48,5,10.36,4.29,0,flat3,4.98,49.0,17.5,3.0,19.48,3.87,0
101275,47,T1,android,none,american,hot,0,8,0,4.49,5,30.3,4.48,0,percent10,4.31,37.8,30.11,3.01,31.41,10.96,0
101276,45,T1,ios,none,chinese,hot,4,10,0,14.98,4,26.06,4.17,1,none,7.69,87.7,27.33,0.0,35.02,10.05,0
101277,50,T3,android,pro,middle_eastern,hot,1,4,0,6.76,6,21.0,3.8,0,none,4.59,40.0,27.56,0.0,32.15,12.48,1
101278,18,T1,android,plus,italian,cold,3,16,0,2.34,6,22.38,4.71,0,none,3.58,23.3,24.11,0.0,27.69,12.91,0
101279,54,T2,web,none,mexican,hot,6,6,1,2.23,8,18.02,3.97,0,percent10,3.2,33.3,20.21,2.02,21.39,7.61,0
101280,49,T1,ios,pro,thai,clear,1,3,0,2.57,10,20.65,4.07,0,percent10,3.08,25.6,26.71,2.67,27.12,10.15,0
101281,49,T1,web,plus,american,cold,6,9,1,3.1,5,21.48,3.58,0,none,3.44,32.9,31.17,0.0,34.61,14.94,0
101282,34,T2,android,none,indian,clear,5,4,1,4.35,4,8.57,4.44,1,percent10,4.36,42.1,8.6,0.86,12.1,2.66,0
101283,51,T1,web,none,chinese,clear,0,12,0,5.38,5,17.65,4.26,0,percent20,4.06,42.1,21.2,4.24,21.02,6.03,0
101284,34,T3,android,plus,italian,clear,2,12,0,9.28,4,8.06,4.42,1,percent10,5.22,54.6,9.25,0.92,13.55,1.94,0
101285,20,T1,android,plus,thai,rain,6,19,1,7.35,7,20.15,3.97,1,none,6.09,58.4,30.98,0.0,37.07,11.29,0
101286,56,T3,web,none,middle_eastern,rain,3,23,0,3.47,12,20.51,4.48,0,percent10,4.62,41.1,26.77,2.68,28.71,8.46,0
101287,27,T1,web,none,mexican,hot,5,2,1,3.49,4,15.8,4.75,0,none,3.52,34.6,20.0,0.0,23.52,9.61,0
101288,22,T3,android,none,mexican,clear,6,0,1,7.1,8,19.51,3.45,2,none,4.74,50.9,22.67,0.0,27.41,7.81,0
101289,44,T2,android,none,indian,hot,0,10,0,3.09,9,17.36,4.41,0,none,3.01,30.5,22.02,0.0,25.03,10.3,0
101290,27,T1,android,none,mexican,rain,5,1,1,6.0,5,21.86,3.74,0,percent10,5.17,53.1,24.41,2.44,27.14,8.3,0
101291,54,T1,ios,none,mexican,cold,6,20,1,1.59,3,21.32,4.41,0,percent10,3.55,27.8,25.88,2.59,26.84,9.35,0
101292,36,T1,web,none,thai,clear,4,19,0,5.53,8,14.07,4.62,0,none,4.06,44.4,18.44,0.0,22.5,8.05,0
101293,18,T2,android,plus,american,rain,6,10,1,5.07,5,11.64,3.89,2,percent10,5.15,45.7,14.35,1.44,18.06,3.93,0
101294,57,T3,android,none,mexican,hot,4,23,0,3.11,8,9.88,3.97,0,flat3,3.73,30.9,15.02,3.0,15.75,4.14,0
101295,39,T1,ios,none,indian,clear,4,12,0,1.85,6,13.69,4.3,0,none,3.28,24.6,15.9,0.0,19.18,6.91,0
101296,29,T1,ios,none,american,clear,0,13,0,1.68,3,24.03,4.24,0,flat3,3.34,23.6,30.83,3.0,31.17,10.96,0
101297,46,T2,android,pro,mexican,clear,5,18,1,4.84,5,24.53,3.77,1,none,3.96,36.1,29.75,0.0,33.71,13.69,0
101298,40,T2,ios,none,mexican,clear,5,13,1,5.35,11,15.15,4.05,0,none,3.73,48.3,19.07,0.0,22.8,8.73,0
101299,19,T2,web,none,middle_eastern,clear,2,17,0,1.2,7,16.23,3.98,0,percent10,2.68,25.1,20.82,2.08,21.42,8.16,0
101300,49,T2,android,none,thai,rain,1,5,0,1.18,6,9.98,4.17,1,percent20,3.48,26.8,11.99,2.4,13.07,4.05,0
101301,34,T2,ios,plus,american,rain,4,12,0,2.09,6,12.56,4.86,0,none,3.98,28.4,15.55,0.0,19.53,6.91,0
101302,47,T3,ios,none,middle_eastern,rain,6,19,1,2.27,7,20.48,4.31,0,percent10,3.43,34.2,29.24,2.92,29.75,10.66,0
101303,55,T1,android,none,mexican,clear,5,23,1,2.66,10,16.6,3.87,0,flat3,3.53,35.4,22.45,3.0,22.98,7.2,0
101304,43,T1,web,plus,middle_eastern,clear,5,4,1,4.86,12,19.38,4.35,1,none,4.02,39.5,24.7,0.0,28.72,9.27,0
101305,46,T1,ios,plus,chinese,hot,3,0,0,7.87,8,25.39,4.16,0,flat3,5.6,49.9,32.99,3.0,35.59,9.0,0
101306,28,T2,android,none,middle_eastern,hot,2,14,0,7.95,9,20.64,4.75,1,percent20,5.06,48.0,23.61,4.72,23.95,4.72,0
101307,27,T1,android,none,american,rain,2,1,0,6.4,5,17.81,4.09,0,percent10,5.37,46.8,25.09,2.51,27.95,7.22,0
101308,35,T3,ios,pro,indian,hot,5,16,1,7.73,6,27.33,4.14,0,none,4.68,49.1,41.18,0.0,45.86,14.76,1
101309,53,T2,android,pro,chinese,cold,4,10,0,2.34,6,17.0,4.64,0,none,3.02,26.7,23.97,0.0,26.99,13.22,0
